Date,KO,PEP
2022-09-01 00:00:00+00:00,62.0,172.85000610351562
2022-09-02 00:00:00+00:00,61.150001525878906,170.66000366210938
2022-09-06 00:00:00+00:00,61.18000030517578,169.50999450683594
2022-09-07 00:00:00+00:00,62.310001373291016,173.25
2022-09-08 00:00:00+00:00,62.119998931884766,172.6699981689453
2022-09-09 00:00:00+00:00,62.31999969482422,173.22000122070312
2022-09-12 00:00:00+00:00,62.5,173.89999389648438
2022-09-13 00:00:00+00:00,60.470001220703125,167.41000366210938
2022-09-14 00:00:00+00:00,60.790000915527344,168.67999267578125
2022-09-15 00:00:00+00:00,59.529998779296875,165.8800048828125
2022-09-16 00:00:00+00:00,59.540000915527344,166.97000122070312
2022-09-19 00:00:00+00:00,59.9900016784668,168.72999572753906
2022-09-20 00:00:00+00:00,59.900001525878906,168.9199981689453
2022-09-21 00:00:00+00:00,59.400001525878906,168.44000244140625
2022-09-22 00:00:00+00:00,59.2599983215332,168.60000610351562
2022-09-23 00:00:00+00:00,58.599998474121094,168.52000427246094
2022-09-26 00:00:00+00:00,57.869998931884766,168.4499969482422
2022-09-27 00:00:00+00:00,56.380001068115234,166.00999450683594
2022-09-28 00:00:00+00:00,56.97999954223633,168.6699981689453
2022-09-29 00:00:00+00:00,56.56999969482422,166.61000061035156
2022-09-30 00:00:00+00:00,56.02000045776367,163.25999450683594
2022-10-03 00:00:00+00:00,56.650001525878906,165.25
